PrimaryDI|deviceId|deviceIdType|deviceIdIssuingAgency|containsDINumber|pkgQuantity|pkgDiscontinuedate|pkgStatus
8068dbab-5479-48c1-8c81-a261d77e98f5|10888628032545|Primary|GS1||||
88bf89e5-abf6-4886-8207-e95c048ee291|10888628032521|Primary|GS1||||
8ff6c367-50da-4f05-be11-1cb81a54631d|10888628032507|Primary|GS1||||
2ff5e6e5-2da6-4b61-9308-c7c7e866eef4|10888628032477|Primary|GS1||||
0c01dbf9-4e3a-49c8-afa4-8a152f081640|10888628031395|Primary|GS1||||
f5fc5129-911f-404a-913e-a76905162c49|10888628031333|Primary|GS1||||
34c69b4a-aa4c-4e7d-a727-884d93f48122|10888628031265|Primary|GS1||||
1e3a52dc-6d62-4bf1-8de1-44969d417130|10888628031234|Primary|GS1||||
3b6ca3f4-8dec-4bd3-b440-78289c16b773|10888628031166|Primary|GS1||||
2b782b5a-9f85-4a3d-851a-ce8da8067c35|10888628031111|Primary|GS1||||
57cfcba1-5e53-4140-92c5-349766a4f9d3|10888628031104|Primary|GS1||||
59aafc65-8641-4b9c-bd09-67cb5b691414|10888628031067|Primary|GS1||||
f372db49-e718-4d29-8488-e8b43a461231|10888628031050|Primary|GS1||||
4427b5a8-7e9b-4849-85bf-7e5bbb301bf8|10888628031043|Primary|GS1||||
bbac0f44-5b0f-4236-902e-e4562945a62d|10888628031005|Primary|GS1||||
3a4c069d-57b2-49ae-9ff1-d091c56ed715|10888628030961|Primary|GS1||||
2480aaff-9cbe-4e72-b0b0-aa9d0393ec4b|10888628030947|Primary|GS1||||
d74fac01-687c-4a4d-b4fd-7ef28c2c4a54|10888628030916|Primary|GS1||||
2835b98b-884e-4fb1-927d-b8ddbc4fd1d3|10888628030909|Primary|GS1||||
10454000-b541-4f54-bdb1-fb5fee288efc|10888628030855|Primary|GS1||||
b2b37ae3-7f9f-4e32-8765-568fdbdf8b14|10888628030848|Primary|GS1||||
e4793b6c-3669-47f7-b620-064a8aefa232|10888628030824|Primary|GS1||||
06c26a08-d5c4-4dc8-80de-a09c3727dec0|10888628030756|Primary|GS1||||
da89ef9e-3136-46b0-9118-b5c9373ce44d|10888628030749|Primary|GS1||||
eae6f54b-4022-4d37-89bb-64606a69ff39|10888628030725|Primary|GS1||||
98044857-5e52-4028-a507-bdc1afc459e6|10888628030626|Primary|GS1||||
4db1e57e-e72f-4e5a-bfdb-b96969e9856b|10888628030619|Primary|GS1||||
c8cc81e2-e41c-4b83-933b-9adc99cefc20|10888628030602|Primary|GS1||||
2648873c-9e10-4fcc-a181-90157ea8b608|10888628030534|Primary|GS1||||
7dc3d8e2-adde-484c-8d95-bbb451f1edcc|10888628030473|Primary|GS1||||
5f852f2d-4706-44c5-8fd7-540af4332ac8|10888628030459|Primary|GS1||||
771ea1d9-15ea-49dd-af9e-d575e2fb449e|10888628030442|Primary|GS1||||
71d58b53-d9b7-420d-9710-167ee5d74e0e|10888628030411|Primary|GS1||||
af90552d-7a15-48bd-af3d-f122e08385b9|10888628030398|Primary|GS1||||
cfd46dff-88bb-4c0c-ac4b-472649c06202|10888628030381|Primary|GS1||||
f5504e39-d328-4c32-9022-19d46695325b|10888628030190|Primary|GS1||||
d140b053-57aa-43dc-b142-5ed9179f6011|10888628030114|Primary|GS1||||
5e588291-fbd5-4adc-8884-f8f553b627a6|10888628030091|Primary|GS1||||
14432dc2-dc23-4c43-bc4e-587e3e7bdec8|10888628030077|Primary|GS1||||
737a1d8e-1b91-487f-890f-131367754526|10888628030053|Primary|GS1||||
c2ae6bfa-5029-4a40-a338-59a5748830e8|10888628029965|Primary|GS1||||
962fae75-b71c-4cf7-b213-2332e9478109|10888628029859|Primary|GS1||||
b551dea0-db4a-4a31-b16d-f94f1857706a|00812790025749|Primary|GS1||||
d68c7c75-15e0-4c27-a70f-6cb98f1a1246|00812790025718|Primary|GS1||||
25c0154d-2399-4417-ad93-c3eb889ba2cf|00812790025701|Primary|GS1||||
73fac4fa-258c-4456-9d09-e03c3bc238d2|00812790025619|Primary|GS1||||
b83f14f8-df4b-4963-bd3d-4a91cc729780|00812790025589|Primary|GS1||||
af22cb53-e63e-45e8-9567-9b01153df561|00812790025527|Primary|GS1||||
9390c67c-ef38-418a-80b9-daa643979359|00812790025503|Primary|GS1||||
8da3e348-a751-4947-8393-3f8ad153a9fd|00812790025466|Primary|GS1||||
638fdb07-08b6-41df-9435-4afec4f2b8fe|00812790025442|Primary|GS1||||
1665066e-8e98-4bb4-926b-0381a9771704|00812790025398|Primary|GS1||||
50431e26-3fd4-4762-9984-cae558242f32|00812790025336|Primary|GS1||||
c83cf205-eb4d-4e40-a36d-86fa919e8711|00812790025329|Primary|GS1||||
073141ed-f573-4cd2-b503-98977a65d895|00812790024667|Primary|GS1||||
d0135b39-b10a-48a6-931c-d130aed8f12c|00812790024551|Primary|GS1||||
fe33f2c5-071d-4ae4-86c6-26087447c07b|00812790024377|Primary|GS1||||
7410f7dc-4a3e-44c8-aeb2-85d3d534c43e|00812790024308|Primary|GS1||||
f4d488da-2e43-492f-b0af-3484687488d8|00812790024285|Primary|GS1||||
283e8bc0-c4b2-496d-bd40-aa3f5c3fe815|00812790024278|Primary|GS1||||
7d7cdafe-e303-48b6-98fc-ad5021d61d94|00812790024216|Primary|GS1||||
fd81502a-51ff-4fc6-bfa7-00f0f0885cdd|00812790024148|Primary|GS1||||
ba9ac6a0-ae5e-46e9-9d5e-a9d261e550ab|00812790024131|Primary|GS1||||
3bd3ffaa-0e09-41b5-a743-fbd07c0a1da1|00812790024100|Primary|GS1||||
6684696d-5697-4667-bb62-2119c48ce494|00812790024094|Primary|GS1||||
a5dac4e4-77cb-4916-a5c3-e80c847b1e7b|00812790023837|Primary|GS1||||
dacb397c-0705-4351-912c-e53dc8241852|00812790023820|Primary|GS1||||
07572448-c663-41c1-b151-46921a5c1e18|00812790023790|Primary|GS1||||
3a1bc9bb-a733-4dcc-b187-09bda1a461a2|00812790023752|Primary|GS1||||
7f30c1af-b036-4165-b09c-999decb93207|00812790023721|Primary|GS1||||
db916950-1191-40ff-a847-fbdf3d407fef|00812790023615|Primary|GS1||||
bc3cfc01-3819-4f63-9b49-ca8b7d3292c9|00812790022014|Primary|GS1||||
ac9b5b36-bb48-4503-8910-433f38dd7f81|00812790022007|Primary|GS1||||
2954756f-927f-41ec-8bb5-58f3e3d5fcb5|00812790021925|Primary|GS1||||
113326e6-71d2-402d-8896-1aae1d65c3fb|00812790021895|Primary|GS1||||
5c45a1f4-f260-406e-82ad-5307768e2724|00812790021857|Primary|GS1||||
d546a327-6b00-4982-9b1c-55b795e9d79b|00812790021765|Primary|GS1||||
77418326-e555-45c0-a0a4-43fe40b91d99|00812790021710|Primary|GS1||||
7c283d01-9cc6-4cf6-97e7-0ec63df37d54|00812790021642|Primary|GS1||||
9b6aaccf-8f26-4229-b463-c4e4d438f8c0|00812790021574|Primary|GS1||||
ac8d99bb-058b-48e2-8604-861abb91707c|00812790021543|Primary|GS1||||
9ab2da1a-919f-4b30-ac71-c38e5332f27c|00812790021475|Primary|GS1||||
e99bed87-674b-4761-9530-da81f20d782f|00812790021321|Primary|GS1||||
ca55ba9e-f738-47fb-aec0-8986463be394|00812790021277|Primary|GS1||||
9cfb5f4c-915e-438a-9e91-7e1627a62f0a|00812790021147|Primary|GS1||||
a8816383-d500-457a-a121-12b1bba178d2|00812790021130|Primary|GS1||||
c8969ec7-9f99-4817-946e-a3567d52455f|00812790021031|Primary|GS1||||
9bfef53b-7916-45a9-b5f2-dbe181e1d713|00812790020935|Primary|GS1||||
0ba150fc-7c0c-4522-8c61-c28e26641787|00812790020911|Primary|GS1||||
2a683de4-69e7-4298-a241-ed654f19bc58|00812790020836|Primary|GS1||||
843b3792-8f00-470f-98b8-9094d8fb6f96|00812790020805|Primary|GS1||||
931a0821-8dc8-4ad3-8832-147cc48bb95c|00812790020775|Primary|GS1||||
f9b666ed-1946-46cf-8798-cfdbccfa8ccf|00812790020621|Primary|GS1||||
6f905c0f-f0ab-47c3-ac3f-138c12fd8e6c|00812790020614|Primary|GS1||||
61ca7cb3-c0c3-417d-96ab-8cccbce5f418|00812790020522|Primary|GS1||||
7d522e0b-d7ce-4b07-8f19-c4b928c0e368|00812790020447|Primary|GS1||||
e6712152-c3e2-4b26-a7f2-04ff77354689|00812790020430|Primary|GS1||||
31c5e6f1-482a-4a27-a2cc-c1d34b56e853|00812790020409|Primary|GS1||||
2f700235-ac42-4ec8-b60d-825ffc641622|00812790020362|Primary|GS1||||
fff8b6aa-aa79-4af3-b751-8c9ddc05596f|00812790020348|Primary|GS1||||
945b2280-219f-4b81-adf3-7ec76889dcc3|00812790020201|Primary|GS1||||
4e1d40d4-bc14-48c1-9e86-193e20fd4d57|00812790020126|Primary|GS1||||
079107a8-1ef3-431e-8fcf-b21a8856272b|00812790020058|Primary|GS1||||
c37d456a-7c61-4a95-97b9-622b34b4b174|00081317025795|Primary|GS1||||
df783f5f-4ef5-456e-a9f1-9a963961b3e9|00081317025771|Primary|GS1||||
6542425f-be5f-4743-9962-8c176df14de3|00081317025757|Primary|GS1||||
efd7f0fb-9952-445c-97f4-37d2c8ce1967|00081317025740|Primary|GS1||||
221d45bc-dece-4746-8578-584f4c55d0a4|00081317025702|Primary|GS1||||
43600cbe-0620-4a3b-b752-e7737e54d7e5|00081317025641|Primary|GS1||||
d88133b3-96ed-416b-993c-4af2971365c0|00081317025634|Primary|GS1||||
5e547b80-49be-4045-b264-c64d4910a845|00081317025627|Primary|GS1||||
c7fb4b11-d3d6-4d99-8809-16b5ca69030c|00081317025580|Primary|GS1||||
059ad4d6-7c87-4526-b39c-58f2c6b54c64|00081317025566|Primary|GS1||||
b3dd0ee5-bbe4-415c-8dd9-c962fe026972|00081317025511|Primary|GS1||||
619d4848-bec4-433b-bb57-adc362d24602|00081317025504|Primary|GS1||||
79943431-f78a-44bd-b5eb-54b55c5454ec|00081317025498|Primary|GS1||||
e5200ba1-0f81-42cd-964b-8fd2c3611521|00081317025399|Primary|GS1||||
f3414a78-5246-4926-bc0f-ea9a01269b79|00081317025276|Primary|GS1||||
984a7378-9a0c-4fad-a57b-a5ddca9449ab|00081317025221|Primary|GS1||||
1dc60031-b511-4a2c-9611-c9361832ccb6|00081317025160|Primary|GS1||||
3dffc929-f1da-4a41-84bb-a90de9735710|00081317025146|Primary|GS1||||
1d2dd655-7447-40d2-a3f0-56266feb1a1e|00081317025139|Primary|GS1||||
ad629834-2926-4ec7-a352-17b66c169ceb|00081317025115|Primary|GS1||||
249f771d-d825-4bf3-9d91-df6121eba19a|00081317025092|Primary|GS1||||
772eab2e-f0aa-48df-8f6e-a951cfdfe1ab|00081317025054|Primary|GS1||||
28314baf-d615-483f-856b-6199e6d70ce0|00081317024996|Primary|GS1||||
db85c340-5c92-4de5-88e6-bb789f9bc565|00081317024989|Primary|GS1||||
9cb8af77-22d5-4973-987e-3ae942ffafd0|00081317024262|Primary|GS1||||
bd8123de-9b36-42a6-abdb-62f97748fac0|00081317024248|Primary|GS1||||
353f5fac-51e3-4fc4-8eec-b0098f9fbef7|00081317024170|Primary|GS1||||
7f3aec16-5923-46dc-ae6f-1b39befe11bb|00081317024163|Primary|GS1||||
e9704511-cbb7-44f1-a7b9-f97869877a7c|00081317007142|Primary|GS1||||
7d9a17f8-b4ec-4d5c-8ad0-3589ef722d69|00081317007128|Primary|GS1||||
05158ae1-9f66-4846-bd5e-42924062a9e2|00081317006916|Primary|GS1||||
c6aa82cc-4647-4935-8a86-41e032212647|00081317006909|Primary|GS1||||
4526c52d-c645-4851-b012-c8d881948bbe|00081317006893|Primary|GS1||||
29f42cbc-071b-4af2-aa26-4e5cc0c11686|00081317005537|Primary|GS1||||
f79977a0-9a1f-4ad3-af80-a0a043c12a5c|00081317005506|Primary|GS1||||
27ed216d-533c-47be-a332-cf4060fd1fde|00081317005476|Primary|GS1||||
558aac51-4a63-4770-ad78-7934b3406688|00081317005469|Primary|GS1||||
09717cc6-697c-4949-8f87-1fa922d3f079|00081317005421|Primary|GS1||||
1837d897-41c7-4b85-946f-ee478ce4e5a3|00081317005360|Primary|GS1||||
a6fbf560-5056-4b03-8f33-ed7cf1ae0497|00081317005353|Primary|GS1||||
0a8f8d41-53a6-4c9c-a511-5285286cf4bf|00081317005346|Primary|GS1||||
d2877bcc-50f8-452b-acd3-6fd49941fcfe|00081317005315|Primary|GS1||||
b81a7eb2-5ca3-4845-8ed4-91539d1f7ea6|00081317005247|Primary|GS1||||
731c5cce-cd59-4d87-821a-53cc1ba26ce8|00081317005223|Primary|GS1||||
841deaa0-416e-475c-9b2e-cb764da43a6e|00081317005193|Primary|GS1||||
bec8ec67-2724-4722-b30d-8c686395e97b|00081317005186|Primary|GS1||||
ec80d97e-7e9e-4c00-9067-7475533812f7|00081317004950|Primary|GS1||||
3ee805b7-343a-457a-b9d5-839793e08203|00081317004899|Primary|GS1||||
064da217-58d1-48b2-8e29-4cda70969f1a|00081317004554|Primary|GS1||||
e5bbdcfa-4d28-477a-9aec-ea9c75db7048|00081317004547|Primary|GS1||||
c00aa02f-1666-40b1-8257-68e7ccbc7d32|00081317004493|Primary|GS1||||
420fbe38-1b23-4290-b8ee-b4d8cd711389|00081317004417|Primary|GS1||||
6e0a5181-f9d9-46b3-aa75-ac4a0321162a|00081317004332|Primary|GS1||||
7469f309-84af-407f-b1f1-8c85e392c953|00081317004325|Primary|GS1||||
e0af6883-8919-4045-b313-6f1977202875|00081317004318|Primary|GS1||||
fbd8c27b-7943-418d-94a2-de56e6d4eb51|00081317004301|Primary|GS1||||
a579b3f2-4fba-4001-b487-a664bd8ce28c|00081317004172|Primary|GS1||||
958c7ea2-c142-4441-910a-70f3386685e3|00081317004097|Primary|GS1||||
cf46ef00-8455-404d-b509-a39cc86bb64b|00081317004073|Primary|GS1||||
ca844f36-ad03-420b-8a33-ef5ab6c15791|00081317003922|Primary|GS1||||
d3f21e70-652e-497f-b3ea-2e0b46f27573|00081317003854|Primary|GS1||||
c518dfda-6f03-45aa-bae8-bb263658524c|00081317003816|Primary|GS1||||
80a31e32-5cdf-474b-9c30-d3e87838c04b|00081317001089|Primary|GS1||||
5eed6dd1-3338-4fa0-b4be-d5a7705ca5e7|00081317001034|Primary|GS1||||
ecfa0046-55dd-42b7-9841-f0a31225929b|00081317000976|Primary|GS1||||
dd761c68-ba6f-4524-a0a6-5b69e94995b2|00081317000938|Primary|GS1||||
ddbda4e9-7fc8-45c4-9888-e3ddc4121e3d|00081317000860|Primary|GS1||||
bed74135-ae57-4ca9-b2bd-bf48f05dcd28|00081317000822|Primary|GS1||||
24db66f6-f048-4874-9c53-f50522366384|00081317000747|Primary|GS1||||
1ebf6846-544e-499c-b83d-0a5f64e49762|00081317000594|Primary|GS1||||
2572d3a8-674f-457f-92c8-831edfe4b7e3|00081317000563|Primary|GS1||||
231c3d0c-5850-47d5-8677-586ef14150f5|00081317000556|Primary|GS1||||
6a009b86-8f8b-42d7-a557-944683db38ee|00081317000518|Primary|GS1||||
59f1aa9c-308c-4f67-b1a9-daf153318da1|00081317000501|Primary|GS1||||
c190a49b-16e0-4b46-8c41-24e4589a2f9d|00081317000488|Primary|GS1||||
6e1f59f1-2ce9-45a7-9c83-f2499d91bba3|00081317000457|Primary|GS1||||
da7ba4e6-70b9-4c66-960c-b3377e84bda6|00081317000419|Primary|GS1||||
e75359ff-1096-464a-aabd-73de486f433b|00081317000389|Primary|GS1||||
fc4a86e3-ebed-4271-a3c5-6a017eb0d348|00081317000358|Primary|GS1||||
3721d90a-01f8-408a-b7d0-b6a39d5e6bd4|00081317000341|Primary|GS1||||
9d76e4b6-da3c-40e4-bdc2-b95395593110|00081317000204|Primary|GS1||||
2f886001-d0f9-490e-8ef1-2c9feb55ee58|00081317000174|Primary|GS1||||
62c00677-2d56-48c1-b9b5-e9ca1553ed94|00081317000082|Primary|GS1||||
99005dae-76ab-44ab-871e-9c14f2aad12c|00081317000051|Primary|GS1||||
bf5aafc2-e0e1-4f2b-b7f8-730d6771dd9e|00081317000013|Primary|GS1||||
c7a88806-1318-43c1-b392-f745c56fa957|00081317025733|Primary|GS1||||
f879838b-eb79-4150-be67-2206edf7132d|00081317025658|Primary|GS1||||
a7998297-e1b9-4097-bbe0-0aaf4f3fbfb5|00081317025559|Primary|GS1||||
e5cd3cb4-bd99-4c49-a5ca-c275c62a1529|00081317025467|Primary|GS1||||
73c24cc3-5538-4803-aa6b-5b003c0783d3|00081317025337|Primary|GS1||||
c41afbc9-f310-4f5e-a1ca-991f0c4eb6b4|00081317025283|Primary|GS1||||
d2f11e3e-f65b-435b-9a65-3c1974910bfa|00081317025238|Primary|GS1||||
5f1b0115-922c-41b6-a0dd-5c2d08cd0e7f|00081317025085|Primary|GS1||||
effc42f7-3179-41d1-a68d-b239f37ca36e|00081317025061|Primary|GS1||||
f6c16e8b-1a0e-45e0-afda-321b130d1f56|00081317025047|Primary|GS1||||
6cc2704e-7534-4377-918b-58cb92074080|00081317025030|Primary|GS1||||
bbea555a-d25b-4171-8cfa-4e130614951d|00081317024965|Primary|GS1||||
62431e22-0fa2-4889-840f-3a299342631e|00081317024958|Primary|GS1||||
3d95679d-41c9-4f9a-bf40-06d442103906|00081317024279|Primary|GS1||||
3fc2b392-3d8d-49df-8da3-8af845d9a1b9|00081317024255|Primary|GS1||||
04dc50a3-6a26-4ff1-9779-835116f723a7|00081317024217|Primary|GS1||||
afc8abcc-4f4a-434d-a9e8-712590a5e5ee|00081317024187|Primary|GS1||||
18223499-2cda-4ed7-8cf3-8436c7c00069|00081317007197|Primary|GS1||||
dd284729-0391-4ca4-bae4-1ddbfdc020e4|00081317007173|Primary|GS1||||
3443e25a-53f8-44bd-a2a2-d77d43a42347|00081317007166|Primary|GS1||||
3cb7b5f3-6721-4c8e-a544-d3827111bb33|00081317007036|Primary|GS1||||
ff48fa73-a71a-401a-9582-674d78dc92c2|00081317007005|Primary|GS1||||
46397745-30ba-42f7-900c-6577afe28680|00081317006978|Primary|GS1||||
05d5ac3c-a28f-4b65-a229-e57ac9fede5b|00081317006954|Primary|GS1||||
86a941a5-a4c6-4612-b325-b92eb7f1d789|00081317006862|Primary|GS1||||
4e99e385-6b77-49af-addd-25869605743d|00081317005452|Primary|GS1||||
bf9f4840-02ca-4f1a-b26b-dc7ce9df654b|00081317005438|Primary|GS1||||
24e12d64-aa99-4dd1-b357-7b4a9419ef25|00081317005391|Primary|GS1||||
0bb1bcb6-662a-454c-9a9b-54ea7f011cbc|00081317005339|Primary|GS1||||
9c0592bd-5e6c-466e-b6ec-99bdf694fc13|00081317005322|Primary|GS1||||
c2aa7d07-b741-4476-a5ae-85315c69ab02|00081317005308|Primary|GS1||||
7c226115-11da-4270-98db-4729556ee2a5|00081317005261|Primary|GS1||||
c2b1b5ad-e1a6-4399-8bec-5cc2dbe88553|00081317005100|Primary|GS1||||
c2cdd0e0-2e30-4bfd-bdc9-2cea212c279e|00081317005063|Primary|GS1||||
a9c3a759-deb7-4859-b555-20222fdf3db4|00081317005049|Primary|GS1||||
91392303-8ad3-4936-b2fc-974eb8cfb7a2|00081317004974|Primary|GS1||||
df781a9f-4f47-4051-8da2-0a8312985616|00081317004936|Primary|GS1||||
a3ef8d88-58eb-45a5-aae4-28bda8db616f|00081317004929|Primary|GS1||||
b5da424d-3466-4f09-97af-dbbcaaba04ef|00081317004509|Primary|GS1||||
48e2f67e-3da0-4b3d-b017-a74da8f9c937|00081317004486|Primary|GS1||||
9c247e21-e75f-4dd6-b392-c2774a186727|00081317004479|Primary|GS1||||
f0b04129-06ff-4e1f-a327-5aa002aedab3|00081317004455|Primary|GS1||||
f471f992-82d3-49c2-bdf6-64d1b399c62a|00081317004370|Primary|GS1||||
b576f39a-3da7-482f-98f6-11afc9bf5b08|00081317004363|Primary|GS1||||
b5a3fe3f-e026-49cf-afbf-188371cb66c1|00081317004288|Primary|GS1||||
b88aac12-2677-4f4f-97eb-8a9d65d2c721|00081317004257|Primary|GS1||||
40752fbe-9c5e-4205-82ea-7a7e6fdc7529|00081317004189|Primary|GS1||||
7106b745-8559-4020-be2e-5365c3a2ab43|00081317004165|Primary|GS1||||
a3ea1dec-0d2f-4b29-a6f0-14f42a65a52c|00081317004158|Primary|GS1||||
17097ab0-4ce3-44af-9424-a574a2e69dc1|00081317004110|Primary|GS1||||
e2686c3d-af27-4afe-8825-8effd93eb7ab|00081317003953|Primary|GS1||||
753e84b8-b325-447d-b55b-5402126e8687|00081317003939|Primary|GS1||||
ca06be98-e53a-458f-bee1-ed14197f5f3b|00081317003908|Primary|GS1||||
e056e5ad-20d0-4d9d-a41f-3b52db937911|00081317003885|Primary|GS1||||
9e739ad4-c033-430d-9496-fe658c1b5a5d|00081317003861|Primary|GS1||||
df3df56e-60a3-4ce9-9e57-eef4ddefd2e8|00081317003830|Primary|GS1||||
2f4fa0c0-4c3a-4e66-bc4d-3f9f982899ab|00081317001157|Primary|GS1||||
ffda3eb3-119c-4341-9e75-01714632d322|00081317001126|Primary|GS1||||
9a66d55b-bfb1-43f3-af9f-a6fc3d9e5694|00081317001003|Primary|GS1||||
6d748dbe-d30e-41a6-a702-bb55299b5c05|00081317000983|Primary|GS1||||
b3b00334-1b73-47ec-a31d-8e39f1fc2b03|00081317000921|Primary|GS1||||
68ab1678-49ba-48aa-a66e-cf8c50de6098|00081317000891|Primary|GS1||||
9687e1a0-65bc-44ba-82c9-85fa57289b58|00081317000839|Primary|GS1||||
7bb0fac0-89e1-4384-ba2d-b2ca02dce7ad|00081317000792|Primary|GS1||||
b169888f-4a73-4a0c-ac20-1d2300c108f7|00081317000754|Primary|GS1||||
73eb5742-84e2-4125-aeb7-cf22850d8efa|00081317000693|Primary|GS1||||
c90d2b8f-9858-402a-8ba9-fd83938a3983|00081317000570|Primary|GS1||||
0bfa460a-7dad-49e0-b295-9776e50c0939|00081317000549|Primary|GS1||||
6b10e3c4-d2e4-43b1-a318-2e26c632915f|00081317000495|Primary|GS1||||
52a1a4b2-a06c-4d01-86b7-11662de7ecb2|00081317000433|Primary|GS1||||
0dcc03e8-2665-4b1c-90b4-5ca3da6846ba|00081317000426|Primary|GS1||||
2f422765-08f6-4bfa-9ebd-8b9272b4e2c6|00081317000402|Primary|GS1||||
440c7910-c09b-490b-b397-74d8a0123c94|00081317000266|Primary|GS1||||
10e5ddc2-4b64-461b-8dcb-c7052db8e51c|00081317000259|Primary|GS1||||
2a56a674-c867-4a6a-bbde-d97261dec088|00081317000242|Primary|GS1||||
3b0e2c56-b28f-4096-ae9e-a99d2fc4d781|00081317000211|Primary|GS1||||
f6ef17c9-7889-417e-a90c-257f97eb5ea2|00081317000198|Primary|GS1||||
41c6fc70-bd0d-4495-8ac6-258066f03538|00081317000075|Primary|GS1||||
4491d9eb-a5e6-4ea9-b48d-2a78fd8a7683|00081317000068|Primary|GS1||||
2d719cc1-c05d-4d3c-84de-ac2c417daa17|00081317000020|Primary|GS1||||
ebb058fd-06fe-4a5b-bd7c-1717a57cea81|00812790025671|Primary|GS1||||
811671a3-ca58-4bf8-9674-7f5357ad40a0|00812790025657|Primary|GS1||||
fcf28a5a-e8f1-4158-9b82-e0a2372715d8|00812790025510|Primary|GS1||||
fd1a397b-163f-4ad0-a8a9-fabd38f0b00b|00812790025497|Primary|GS1||||
42ed060e-41b9-4a87-ad94-f31b3fa6cd63|00812790025473|Primary|GS1||||
57b28e96-a747-4439-a7d3-ecd5bee4ed7f|00812790025411|Primary|GS1||||
ab2365f4-da01-456c-a352-632e6e05b98c|00812790025374|Primary|GS1||||
927059ac-ae1f-4fb3-a69d-f3cc89b84193|00812790025343|Primary|GS1||||
968cf140-530a-431d-b685-e3312b953007|00812790025312|Primary|GS1||||
fcd5b17b-3f59-4d26-b165-7b8edb8e40c2|00812790024568|Primary|GS1||||
eb7724d8-bbdb-4b4b-8d2f-6a9fa72b8357|00812790024537|Primary|GS1||||
568972b2-60b8-4b33-a623-793cca39b033|00812790024513|Primary|GS1||||
aba1f749-24bd-4a16-880e-5c1138a0adf4|00812790024506|Primary|GS1||||
68aaa81b-cccd-485d-ad91-79e7c58fa623|00812790024445|Primary|GS1||||
d131cae4-20fa-4a35-bc3f-dad44c5cb48c|00812790024421|Primary|GS1||||
73544fba-4071-4c64-8ac1-bf1f452561e1|00812790024315|Primary|GS1||||
a135896d-796e-4a57-b7fa-715dfcdd8cc3|00812790024223|Primary|GS1||||
8947163e-99ce-4b04-970f-7a86c0e27764|00812790024186|Primary|GS1||||
e4dfc853-d46f-4a76-a961-8fda0103e888|00812790024155|Primary|GS1||||
085776d1-d7bf-41f1-9804-1140c90971fe|00812790023844|Primary|GS1||||
a635df62-1fc1-4126-9126-0c6d69bc2ad7|00812790023738|Primary|GS1||||
4fa3c40a-bac9-4c79-813a-c6cd51e6e09b|00812790023714|Primary|GS1||||
2467b0f4-1030-4b8c-9656-28848d9d149c|00812790023509|Primary|GS1||||
0b0bc4a5-76df-43c7-bc6b-c8597679a121|00812790023486|Primary|GS1||||
7abe45e6-05ae-4f42-80ab-e30a8a63e745|00812790022045|Primary|GS1||||
106acc77-bef5-4ef5-af48-7015554c3e57|00812790021987|Primary|GS1||||
05bdd7f5-dcd9-4efc-9670-c90e83a91ee2|00812790021970|Primary|GS1||||
334a72cd-8f6e-4a6e-aba5-9a984f9221a4|00812790021888|Primary|GS1||||
b44a4df7-9b7e-4572-b687-2fceb3ed263d|00812790021871|Primary|GS1||||
05cf4613-fe28-4ecc-bbaf-ec0dbd0c5b18|00812790021840|Primary|GS1||||
edc2eace-2e81-458d-a05a-c27b0a8fb0b6|00812790021833|Primary|GS1||||
e0c9408f-9108-4aab-ae7f-701a044dcacf|00812790021796|Primary|GS1||||
59e73e81-c6a7-4841-ae78-16e3d5501ea5|00812790021772|Primary|GS1||||
52beedb0-0efb-4084-8f31-7b5d289901df|00812790021727|Primary|GS1||||
8a3720a1-2e0a-4b01-8d63-5bc1ec58054d|00812790021697|Primary|GS1||||
c5b0a9c3-c498-4322-b97b-5dea523685ad|00812790021635|Primary|GS1||||
d21b6bd3-6219-4fb2-b0c8-904566b2aed2|00812790021628|Primary|GS1||||
8ca3c2f6-49df-4b1f-b920-cf023f207d64|00812790021604|Primary|GS1||||
d8df3e9f-6dba-4d7a-b5ce-2b21d9be62e6|00812790021291|Primary|GS1||||
56880b9e-ec57-4d08-9a96-b6ca2703b853|00812790021208|Primary|GS1||||
169876b3-cec0-4405-b455-d069a1775313|00812790021185|Primary|GS1||||
7e046bb3-1ff5-4d5e-8bc3-d0886059df89|00812790021123|Primary|GS1||||
b4f6e441-83ec-4e8d-8a07-da7e7bf02cff|00812790021024|Primary|GS1||||
6427e85e-24b5-4c0b-a2a7-1aeda50c7b2a|00812790021017|Primary|GS1||||
18a9eed6-9cfd-4ca5-9ff1-b3206baf900d|00812790020959|Primary|GS1||||
c1a27b4e-c22c-4df7-bccf-a91de3bc5eb6|00812790020843|Primary|GS1||||
3eb1cb4c-8428-4619-abcf-9a7d3734e9a0|00812790020751|Primary|GS1||||
d1ff6c81-ad44-4c67-bf96-f7e6118884bd|00812790020744|Primary|GS1||||
0edd7af4-8989-4212-8ac2-3ac63fdc27b6|00812790020690|Primary|GS1||||
704bdd45-f13e-4e23-86ff-646833d6cfba|00812790020669|Primary|GS1||||
3ccfe8cf-a9b4-4d84-92d0-99091c30d17c|00812790020607|Primary|GS1||||
fbc0d6f1-28e6-4688-965d-c3279a82f846|00812790020591|Primary|GS1||||
b3590a1d-ded9-44b0-8b02-004266bee95e|00812790020584|Primary|GS1||||
89f377f0-d2b0-4902-900b-8cc6328f9027|00812790020379|Primary|GS1||||
83f97a76-acc4-419e-8961-9ee999500152|00812790020355|Primary|GS1||||
